"service_id","date","exception_type"
1387,20210918,1
1387,20211002,1
1387,20211009,1
1387,20210919,1
1387,20210926,1
1387,20211003,1
1387,20211010,1
1388,20211018,1
1388,20211019,1
1388,20211020,1
1388,20211021,1
1388,20211022,1
1389,20211018,1
1389,20211025,1
1389,20211019,1
1389,20211026,1
1389,20211020,1
1389,20211027,1
1389,20211021,1
1389,20211028,1
1389,20211022,1
1389,20211029,1
1390,20210920,1
1390,20210927,1
1390,20211004,1
1390,20210921,1
1390,20210928,1
1390,20211005,1
1390,20210922,1
1390,20210929,1
1390,20211006,1
1390,20210916,1
1390,20210923,1
1390,20210930,1
1390,20211007,1
1390,20210917,1
1390,20210924,1
1390,20211001,1
1390,20211008,1
1390,20211015,1
1390,20210918,1
1390,20210925,1
1390,20211002,1
1390,20211009,1
1390,20211016,1
1390,20210919,1
1390,20210926,1
1390,20211003,1
1390,20211010,1
1390,20211017,1
1391,20211015,1
1391,20210918,1
1391,20210925,1
1391,20211002,1
1391,20211009,1
1391,20211016,1
1391,20211017,1
1392,20210920,1
1392,20210927,1
1392,20211004,1
1392,20210921,1
1392,20210928,1
1392,20211005,1
1392,20210922,1
1392,20210929,1
1392,20211006,1
1392,20210916,1
1392,20210923,1
1392,20210930,1
1392,20211007,1
1392,20210917,1
1392,20210924,1
1392,20211001,1
1392,20211008,1
1392,20210918,1
1392,20210925,1
1392,20211002,1
1392,20211009,1
1392,20211016,1
1392,20210919,1
1392,20210926,1
1392,20211003,1
1392,20211010,1
1392,20211017,1
1393,20211011,1
1393,20211012,1
1393,20211013,1
1393,20211014,1
1394,20211011,1
1394,20211012,1
1394,20211013,1
1394,20211014,1
1394,20211015,1
1395,20210920,1
1395,20210927,1
1395,20211004,1
1395,20211011,1
1395,20210921,1
1395,20210928,1
1395,20211005,1
1395,20211012,1
1395,20210922,1
1395,20210929,1
1395,20211006,1
1395,20211013,1
1395,20210916,1
1395,20210923,1
1395,20210930,1
1395,20211007,1
1395,20211014,1
1395,20210917,1
1395,20210924,1
1395,20211001,1
1395,20211008,1
1395,20211015,1
1396,20211011,1
1396,20211018,1
1396,20211025,1
1396,20211012,1
1396,20211019,1
1396,20211026,1
1396,20211013,1
1396,20211020,1
1396,20211027,1
1396,20211014,1
1396,20211021,1
1396,20211028,1
1396,20211022,1
1396,20211029,1
1397,20210918,1
1397,20210925,1
1397,20211002,1
1397,20211009,1
1397,20211023,1
1397,20210919,1
1397,20210926,1
1397,20211003,1
1397,20211010,1
1397,20211024,1
1398,20211019,1
1398,20211020,1
1398,20211021,1
1398,20211022,1
1399,20211018,1
1399,20211012,1
1399,20211019,1
1399,20211013,1
1399,20211020,1
1399,20211014,1
1399,20211021,1
1399,20211015,1
1399,20211022,1
1399,20211016,1
1399,20211023,1
1399,20211017,1
1399,20211024,1
1400,20210918,1
1400,20211002,1
1400,20211009,1
1400,20210919,1
1400,20210926,1
1400,20211003,1
1400,20211010,1
1401,20211019,1
1401,20211020,1
1401,20211021,1
1401,20211022,1
1401,20211023,1
1401,20211024,1
1402,20211018,1
1402,20211019,1
1402,20211020,1
1402,20211021,1
1402,20211022,1
1402,20211023,1
1402,20211024,1
1403,20210926,1
1403,20211024,1
1404,20210920,1
1404,20210927,1
1404,20211004,1
1404,20211025,1
1404,20210921,1
1404,20210928,1
1404,20211005,1
1404,20211019,1
1404,20211026,1
1404,20210922,1
1404,20210929,1
1404,20211006,1
1404,20211020,1
1404,20211027,1
1404,20210916,1
1404,20210923,1
1404,20210930,1
1404,20211007,1
1404,20211021,1
1404,20211028,1
1404,20210917,1
1404,20210924,1
1404,20211001,1
1404,20211008,1
1404,20211022,1
1404,20211029,1
1404,20210918,1
1404,20210925,1
1404,20211002,1
1404,20211009,1
1404,20211023,1
1404,20210919,1
1404,20210926,1
1404,20211003,1
1404,20211010,1
1404,20211024,1
1405,20211011,1
1405,20211018,1
1405,20211012,1
1405,20211013,1
1405,20211014,1
1405,20211015,1
1406,20210919,1
1406,20211003,1
1406,20211017,1
1407,20210919,1
1407,20210926,1
1407,20211003,1
1407,20211017,1
1407,20211024,1
1408,20211003,1
1408,20211017,1
1408,20211024,1
1409,20211003,1
1409,20211010,1
1409,20211017,1
1409,20211024,1
1410,20211101,2
1410,20211108,2
1410,20211115,2
1410,20211122,2
1410,20211129,2
1410,20211206,2
1410,20211102,2
1410,20211109,2
1410,20211116,2
1410,20211123,2
1410,20211130,2
1410,20211207,2
1410,20211103,2
1410,20211110,2
1410,20211117,2
1410,20211124,2
1410,20211201,2
1410,20211208,2
1410,20211104,2
1410,20211111,2
1410,20211118,2
1410,20211125,2
1410,20211202,2
1410,20211209,2
1410,20210918,1
1410,20210925,1
1410,20211002,1
1410,20211009,1
1410,20211016,1
1410,20211023,1
1411,20210920,2
1411,20210927,2
1411,20211004,2
1411,20211011,2
1411,20211018,2
1411,20211025,2
1411,20210921,2
1411,20210928,2
1411,20211005,2
1411,20211012,2
1411,20211019,2
1411,20211026,2
1411,20210922,2
1411,20210929,2
1411,20211006,2
1411,20211013,2
1411,20211020,2
1411,20211027,2
1411,20211104,1
1411,20211111,1
1411,20211118,1
1411,20211125,1
1411,20211202,1
1411,20211209,1
1411,20210918,2
1411,20210925,2
1411,20211002,2
1411,20211009,2
1411,20211016,2
1411,20211023,2
1412,20210925,1
1412,20211002,1
1412,20211009,1
1412,20211016,1
1412,20211023,1
1412,20211003,1
1412,20211010,1
1412,20211017,1
1412,20211024,1
1413,20211002,1
1413,20211009,1
1413,20211016,1
1413,20211023,1
1414,20210927,1
1414,20211004,1
1414,20211011,1
1414,20211018,1
1414,20211025,1
1414,20210928,1
1414,20211005,1
1414,20211012,1
1414,20211019,1
1414,20211026,1
1414,20210929,1
1414,20211006,1
1414,20211013,1
1414,20211020,1
1414,20211027,1
1414,20210930,1
1414,20211007,1
1414,20211014,1
1414,20211021,1
1414,20211028,1
1414,20211001,1
1414,20211008,1
1414,20211015,1
1414,20211022,1
1414,20211029,1
1414,20211002,1
1414,20211009,1
1414,20211016,1
1414,20211023,1
1415,20210927,1
1415,20211004,1
1415,20211011,1
1415,20211018,1
1415,20211025,1
1415,20210928,1
1415,20211005,1
1415,20211012,1
1415,20211019,1
1415,20211026,1
1415,20210929,1
1415,20211006,1
1415,20211013,1
1415,20211020,1
1415,20211027,1
1415,20210930,1
1415,20211007,1
1415,20211014,1
1415,20211021,1
1415,20211028,1
1415,20211001,1
1415,20211008,1
1415,20211015,1
1415,20211022,1
1415,20211029,1
1415,20210925,1
1415,20211002,1
1415,20211009,1
1415,20211016,1
1415,20211023,1
1416,20210925,1
1416,20211002,1
1416,20211009,1
1416,20211016,1
1416,20211023,1
1416,20211003,1
1416,20211017,1
1416,20211024,1
1417,20210920,1
1417,20210921,1
1417,20210922,1
1417,20210916,1
1417,20210923,1
1417,20210917,1
1417,20210924,1
1417,20210918,1
1418,20210927,1
1418,20211004,1
1418,20211011,1
1418,20211018,1
1418,20211025,1
1418,20210928,1
1418,20211005,1
1418,20211012,1
1418,20211019,1
1418,20211026,1
1418,20210929,1
1418,20211006,1
1418,20211013,1
1418,20211020,1
1418,20211027,1
1418,20210930,1
1418,20211007,1
1418,20211014,1
1418,20211021,1
1418,20211028,1
1419,20210927,1
1419,20211004,1
1419,20211011,1
1419,20211018,1
1419,20211025,1
1419,20210928,1
1419,20211005,1
1419,20211012,1
1419,20211019,1
1419,20211026,1
1419,20210929,1
1419,20211006,1
1419,20211013,1
1419,20211020,1
1419,20211027,1
1419,20210930,1
1419,20211007,1
1419,20211014,1
1419,20211021,1
1419,20211028,1
1419,20211001,1
1419,20211008,1
1419,20211015,1
1419,20211022,1
1419,20211029,1
1419,20210926,1
1419,20211003,1
1419,20211010,1
1419,20211017,1
1419,20211024,1
1420,20210920,1
1420,20210921,1
1420,20210922,1
1420,20210916,1
1420,20210923,1
1421,20210920,1
1421,20210921,1
1421,20210922,1
1421,20210916,1
1421,20210923,1
1421,20210917,1
1421,20210924,1
1421,20210919,1
1422,20211001,1
1422,20211008,1
1422,20211015,1
1422,20211022,1
1422,20211029,1
1423,20210928,1
1423,20211005,1
1423,20211012,1
1423,20211019,1
1423,20211026,1
1423,20210929,1
1423,20211006,1
1423,20211013,1
1423,20211020,1
1423,20211027,1
1423,20210930,1
1423,20211007,1
1423,20211014,1
1423,20211021,1
1423,20211028,1
1423,20211001,1
1423,20211008,1
1423,20211015,1
1423,20211022,1
1423,20211029,1
1424,20210927,1
1424,20211004,1
1424,20211011,1
1424,20211018,1
1424,20211025,1
1425,20210921,1
1425,20210922,1
1425,20210916,1
1425,20210923,1
1425,20210917,1
1425,20210924,1
1426,20211011,1
1426,20211018,1
1426,20211012,1
1426,20211019,1
1426,20211013,1
1426,20211020,1
1426,20211014,1
1426,20211021,1
1426,20211015,1
1426,20211022,1
1426,20210925,1
1426,20211002,1
1426,20211009,1
1426,20211016,1
1426,20211023,1
1427,20211011,1
1427,20211018,1
1427,20211012,1
1427,20211019,1
1427,20211013,1
1427,20211020,1
1427,20211014,1
1427,20211021,1
1427,20211015,1
1427,20211022,1
1427,20211017,1
1427,20211024,1
1428,20211025,1
1428,20211026,1
1428,20211027,1
1428,20211028,1
1428,20211029,1
1428,20211017,1
1428,20211024,1
1429,20211018,1
1429,20211019,1
1429,20211020,1
1429,20211021,1
1429,20211022,1
1429,20211016,1
1429,20211023,1
1430,20211025,1
1430,20211026,1
1430,20211027,1
1430,20211028,1
1430,20211029,1
1430,20211023,1
1431,20211018,1
1431,20211025,1
1431,20211019,1
1431,20211026,1
1431,20211020,1
1431,20211027,1
1431,20211021,1
1431,20211028,1
1431,20211022,1
1431,20211029,1
1431,20211023,1
1432,20211025,1
1432,20211026,1
1432,20211027,1
1432,20211028,1
1432,20211029,1
1432,20211023,1
1432,20211024,1
1433,20211011,1
1433,20211012,1
1433,20211013,1
1433,20211014,1
1433,20211015,1
1433,20211016,1
1434,20211015,1
1434,20211022,1
1434,20211016,1
1434,20211023,1
1435,20210918,1
1435,20210925,1
1435,20211009,1
1436,20210919,1
1436,20211010,1
1437,20210920,1
1437,20210927,1
1437,20211004,1
1437,20210921,1
1437,20210928,1
1437,20211005,1
1437,20210922,1
1437,20210929,1
1437,20211006,1
1437,20210916,1
1437,20210923,1
1437,20210930,1
1437,20211007,1
1437,20210917,1
1437,20210924,1
1437,20211001,1
1437,20211008,1
1437,20210919,1
1437,20211003,1
1437,20211010,1
1438,20210920,1
1438,20211004,1
1438,20210921,1
1438,20211005,1
1438,20210922,1
1438,20211006,1
1438,20210916,1
1438,20210923,1
1438,20211007,1
1438,20210917,1
1438,20210924,1
1438,20211008,1
1439,20210918,1
1439,20210925,1
1439,20211009,1
1439,20210919,1
1439,20210926,1
1439,20211003,1
1439,20211010,1
1440,20210920,1
1440,20211004,1
1440,20210921,1
1440,20211005,1
1440,20210922,1
1440,20211006,1
1440,20210916,1
1440,20210923,1
1440,20211007,1
1440,20210917,1
1440,20210924,1
1440,20211008,1
1440,20210919,1
1440,20210926,1
1440,20211003,1
1440,20211010,1
1441,20210919,1
1441,20210926,1
1441,20211010,1
1442,20210920,1
1442,20211004,1
1442,20210921,1
1442,20211005,1
1442,20210922,1
1442,20211006,1
1442,20210916,1
1442,20210923,1
1442,20211007,1
1442,20210917,1
1442,20210924,1
1442,20211008,1
1442,20210918,1
1442,20210925,1
1442,20211009,1
1443,20210920,1
1443,20210927,1
1443,20211004,1
1443,20210921,1
1443,20210928,1
1443,20211005,1
1443,20210922,1
1443,20210929,1
1443,20211006,1
1443,20210916,1
1443,20210923,1
1443,20210930,1
1443,20211007,1
1443,20210917,1
1443,20210924,1
1443,20211001,1
1443,20211008,1
1443,20210918,1
1443,20211002,1
1443,20211009,1
1444,20210920,1
1444,20210927,1
1444,20211004,1
1444,20210921,1
1444,20210928,1
1444,20211005,1
1444,20210922,1
1444,20210929,1
1444,20211006,1
1444,20210916,1
1444,20210923,1
1444,20210930,1
1444,20211007,1
1444,20210917,1
1444,20210924,1
1444,20211001,1
1444,20211008,1
1444,20210918,1
1444,20210925,1
1444,20211002,1
1444,20211009,1
1444,20210919,1
1444,20211003,1
1444,20211010,1
1445,20210922,1
1445,20210929,1
1445,20211006,1
1445,20211013,1
1445,20210916,1
1445,20210923,1
1445,20210930,1
1445,20211007,1
1445,20211014,1
1445,20210917,1
1445,20210924,1
1445,20211001,1
1445,20211008,1
1445,20211015,1
1445,20210918,1
1445,20210925,1
1445,20211002,1
1445,20211009,1
1445,20211016,1
1446,20211101,2
1446,20211108,2
1446,20211115,2
1446,20211122,2
1446,20211129,2
1446,20211206,2
1446,20211102,2
1446,20211109,2
1446,20211116,2
1446,20211123,2
1446,20211130,2
1446,20211207,2
1446,20211020,1
1446,20211027,1
1446,20211021,1
1446,20211028,1
1446,20211022,1
1446,20211029,1
1446,20211023,1
1447,20211022,1
1447,20211029,1
1447,20211023,1
1448,20211101,2
1448,20211108,2
1448,20211115,2
1448,20211122,2
1448,20211129,2
1448,20211206,2
1448,20211102,2
1448,20211109,2
1448,20211116,2
1448,20211123,2
1448,20211130,2
1448,20211207,2
1448,20211020,1
1448,20211027,1
1448,20211021,1
1448,20211028,1
1448,20211024,1
1449,20210918,1
1449,20210925,1
1449,20211002,1
1449,20211009,1
1449,20211016,1
1449,20211023,1
1449,20210919,1
1449,20211003,1
1449,20211010,1
1450,20210920,1
1450,20210927,1
1450,20211004,1
1450,20211011,1
1450,20211018,1
1450,20210921,1
1450,20210928,1
1450,20211005,1
1450,20211012,1
1450,20211019,1
1450,20210922,1
1450,20210929,1
1450,20211006,1
1450,20211013,1
1450,20211020,1
1450,20210916,1
1450,20210923,1
1450,20210930,1
1450,20211007,1
1450,20211014,1
1450,20211021,1
1450,20210917,1
1450,20210924,1
1450,20211001,1
1450,20211008,1
1450,20211015,1
1450,20211022,1
1450,20211031,2
1450,20211107,2
1450,20211114,2
1450,20211121,2
1450,20211128,2
1450,20211205,2
1451,20210920,1
1451,20210927,1
1451,20211004,1
1451,20210921,1
1451,20210928,1
1451,20211005,1
1451,20210922,1
1451,20210929,1
1451,20211006,1
1451,20210916,1
1451,20210923,1
1451,20210930,1
1451,20211007,1
1451,20211105,2
1451,20211112,2
1451,20211119,2
1451,20211126,2
1451,20211203,2
1451,20211210,2
1451,20210918,1
1451,20210925,1
1451,20211002,1
1451,20211009,1
1451,20211016,1
1451,20211023,1
1452,20210918,1
1452,20211002,1
1452,20211009,1
1452,20211016,1
1452,20211023,1
1452,20211031,2
1452,20211107,2
1452,20211114,2
1452,20211121,2
1452,20211128,2
1452,20211205,2
1453,20210920,1
1453,20210927,1
1453,20211004,1
1453,20210921,1
1453,20210928,1
1453,20211005,1
1453,20210922,1
1453,20210929,1
1453,20211006,1
1453,20210916,1
1453,20210923,1
1453,20210930,1
1453,20211007,1
1453,20210917,1
1453,20210924,1
1453,20211001,1
1453,20211008,1
1453,20211015,1
1453,20211022,1
1453,20210918,1
1453,20210925,1
1453,20211002,1
1453,20211009,1
1453,20211016,1
1453,20211023,1
1453,20210919,1
1453,20210926,1
1453,20211003,1
1453,20211010,1
1454,20210920,1
1454,20210927,1
1454,20211004,1
1454,20211011,1
1454,20211018,1
1454,20210921,1
1454,20210928,1
1454,20211005,1
1454,20211012,1
1454,20211019,1
1454,20210922,1
1454,20210929,1
1454,20211006,1
1454,20211013,1
1454,20211020,1
1454,20210916,1
1454,20210923,1
1454,20210930,1
1454,20211007,1
1454,20211014,1
1454,20211021,1
1454,20210917,1
1454,20210924,1
1454,20211001,1
1454,20211008,1
1454,20211015,1
1454,20211022,1
1454,20210918,1
1454,20210925,1
1454,20211002,1
1454,20211009,1
1454,20211016,1
1454,20211023,1
1454,20210919,1
1454,20211003,1
1454,20211010,1
1454,20211017,1
1454,20211024,1
1455,20210920,1
1455,20210927,1
1455,20211004,1
1455,20211011,1
1455,20211018,1
1455,20210921,1
1455,20210928,1
1455,20211005,1
1455,20211012,1
1455,20211019,1
1455,20210922,1
1455,20210929,1
1455,20211006,1
1455,20211013,1
1455,20211020,1
1455,20210916,1
1455,20210923,1
1455,20210930,1
1455,20211007,1
1455,20211014,1
1455,20211021,1
1455,20210917,1
1455,20210924,1
1455,20211001,1
1455,20211008,1
1455,20211015,1
1455,20211022,1
1455,20210919,1
1455,20211003,1
1455,20211010,1
1455,20211017,1
1455,20211024,1
1456,20211011,1
1456,20211018,1
1456,20211012,1
1456,20211019,1
1456,20211013,1
1456,20211020,1
1456,20211014,1
1456,20211021,1
1456,20211017,1
1456,20211024,1
1457,20210918,1
1457,20210925,1
1457,20211002,1
1457,20211009,1
1457,20211016,1
1457,20211023,1
1457,20210919,1
1457,20210926,1
1457,20211003,1
1457,20211010,1
1457,20211017,1
1458,20211025,1
1458,20211019,1
1458,20211026,1
1458,20211020,1
1458,20211027,1
1458,20211021,1
1458,20211028,1
1458,20211022,1
1458,20211029,1
1458,20210918,1
1458,20210925,1
1458,20211002,1
1458,20211009,1
1458,20211016,1
1458,20211023,1
1458,20211031,2
1458,20211107,2
1458,20211114,2
1458,20211121,2
1458,20211128,2
1458,20211205,2
1459,20210920,1
1459,20210927,1
1459,20211004,1
1459,20211011,1
1459,20210921,1
1459,20210928,1
1459,20211005,1
1459,20211012,1
1459,20210922,1
1459,20210929,1
1459,20211006,1
1459,20211013,1
1459,20210916,1
1459,20210923,1
1459,20210930,1
1459,20211007,1
1459,20211014,1
1459,20210917,1
1459,20210924,1
1459,20211001,1
1459,20211008,1
1459,20211015,1
1459,20210918,1
1459,20210925,1
1459,20211002,1
1459,20211009,1
1459,20211016,1
1459,20210919,1
1459,20210926,1
1459,20211003,1
1459,20211010,1
1459,20211017,1
1460,20211018,1
1460,20211025,1
1460,20211012,1
1460,20211019,1
1460,20211026,1
1460,20211013,1
1460,20211020,1
1460,20211027,1
1460,20211014,1
1460,20211021,1
1460,20211028,1
1460,20211015,1
1460,20211022,1
1460,20211029,1
1461,20210920,1
1461,20211004,1
1461,20210921,1
1461,20211005,1
1461,20210922,1
1461,20211006,1
1461,20210916,1
1461,20210923,1
1461,20211007,1
1461,20210917,1
1461,20210924,1
1461,20211008,1
1461,20210918,1
1461,20210925,1
1461,20211002,1
1461,20211009,1
1461,20210919,1
1461,20210926,1
1461,20211010,1
1462,20211025,1
1462,20211019,1
1462,20211026,1
1462,20211020,1
1462,20211027,1
1462,20211021,1
1462,20211028,1
1462,20211022,1
1462,20211029,1
1462,20211023,1
1463,20211018,1
1463,20211025,1
1463,20211019,1
1463,20211026,1
1463,20211020,1
1463,20211027,1
1463,20211021,1
1463,20211028,1
1463,20211024,1
1464,20211018,1
1464,20211025,1
1464,20211019,1
1464,20211026,1
1464,20211020,1
1464,20211027,1
1464,20211021,1
1464,20211028,1
1465,20211025,1
1465,20211019,1
1465,20211026,1
1465,20211020,1
1465,20211027,1
1465,20211021,1
1465,20211028,1
1466,20210920,1
1466,20210927,1
1466,20211004,1
1466,20211011,1
1466,20210921,1
1466,20210928,1
1466,20211005,1
1466,20211012,1
1466,20210922,1
1466,20210929,1
1466,20211006,1
1466,20211013,1
1466,20210916,1
1466,20210923,1
1466,20210930,1
1466,20211007,1
1466,20211014,1
1467,20210917,1
1467,20210924,1
1467,20211001,1
1467,20211008,1
1467,20210918,1
1467,20211002,1
1467,20211009,1
1468,20210917,1
1468,20210924,1
1468,20211008,1
1468,20210918,1
1468,20211002,1
1468,20211009,1
1469,20210920,1
1469,20210927,1
1469,20211004,1
1469,20211011,1
1469,20210921,1
1469,20210928,1
1469,20211005,1
1469,20211012,1
1469,20210922,1
1469,20210929,1
1469,20211006,1
1469,20211013,1
1469,20210916,1
1469,20210923,1
1469,20210930,1
1469,20211007,1
1469,20211014,1
1469,20210919,1
1469,20210926,1
1469,20211003,1
1469,20211010,1
1470,20210917,1
1470,20210924,1
1470,20211008,1
1470,20210918,1
1470,20210925,1
1470,20211002,1
1470,20211009,1
1471,20211101,2
1471,20211108,2
1471,20211115,2
1471,20211122,2
1471,20211129,2
1471,20211206,2
1471,20211102,2
1471,20211109,2
1471,20211116,2
1471,20211123,2
1471,20211130,2
1471,20211207,2
1471,20211103,2
1471,20211110,2
1471,20211117,2
1471,20211124,2
1471,20211201,2
1471,20211208,2
1471,20211104,2
1471,20211111,2
1471,20211118,2
1471,20211125,2
1471,20211202,2
1471,20211209,2
1471,20211105,2
1471,20211112,2
1471,20211119,2
1471,20211126,2
1471,20211203,2
1471,20211210,2
1471,20210918,1
1471,20210925,1
1471,20211002,1
1471,20211009,1
1471,20211016,1
1471,20211023,1
1471,20210919,1
1471,20211003,1
1471,20211010,1
1471,20211017,1
1471,20211024,1
1472,20211101,2
1472,20211108,2
1472,20211115,2
1472,20211122,2
1472,20211129,2
1472,20211206,2
1472,20211102,2
1472,20211109,2
1472,20211116,2
1472,20211123,2
1472,20211130,2
1472,20211207,2
1472,20211103,2
1472,20211110,2
1472,20211117,2
1472,20211124,2
1472,20211201,2
1472,20211208,2
1472,20211104,2
1472,20211111,2
1472,20211118,2
1472,20211125,2
1472,20211202,2
1472,20211209,2
1472,20211105,2
1472,20211112,2
1472,20211119,2
1472,20211126,2
1472,20211203,2
1472,20211210,2
1472,20210918,1
1472,20210925,1
1472,20211002,1
1472,20211009,1
1472,20211016,1
1472,20211023,1
1472,20210926,1
1473,20211101,2
1473,20211108,2
1473,20211115,2
1473,20211122,2
1473,20211129,2
1473,20211206,2
1473,20211102,2
1473,20211109,2
1473,20211116,2
1473,20211123,2
1473,20211130,2
1473,20211207,2
1473,20211103,2
1473,20211110,2
1473,20211117,2
1473,20211124,2
1473,20211201,2
1473,20211208,2
1473,20211104,2
1473,20211111,2
1473,20211118,2
1473,20211125,2
1473,20211202,2
1473,20211209,2
1473,20211105,2
1473,20211112,2
1473,20211119,2
1473,20211126,2
1473,20211203,2
1473,20211210,2
1473,20210918,1
1473,20211002,1
1473,20211009,1
1473,20211016,1
1473,20211023,1
1474,20211101,2
1474,20211108,2
1474,20211115,2
1474,20211122,2
1474,20211129,2
1474,20211206,2
1474,20211102,2
1474,20211109,2
1474,20211116,2
1474,20211123,2
1474,20211130,2
1474,20211207,2
1474,20211103,2
1474,20211110,2
1474,20211117,2
1474,20211124,2
1474,20211201,2
1474,20211208,2
1474,20211104,2
1474,20211111,2
1474,20211118,2
1474,20211125,2
1474,20211202,2
1474,20211209,2
1474,20211105,2
1474,20211112,2
1474,20211119,2
1474,20211126,2
1474,20211203,2
1474,20211210,2
1474,20210918,1
1474,20211002,1
1474,20211009,1
1474,20211016,1
1474,20211023,1
1474,20211031,2
1474,20211107,2
1474,20211114,2
1474,20211121,2
1474,20211128,2
1474,20211205,2
1475,20211105,2
1475,20211112,2
1475,20211119,2
1475,20211126,2
1475,20211203,2
1475,20211210,2
1475,20210918,1
1475,20210925,1
1475,20211002,1
1475,20211009,1
1475,20211016,1
1475,20211023,1
1475,20211017,1
1476,20211101,2
1476,20211108,2
1476,20211115,2
1476,20211122,2
1476,20211129,2
1476,20211206,2
1476,20211102,2
1476,20211109,2
1476,20211116,2
1476,20211123,2
1476,20211130,2
1476,20211207,2
1476,20211103,2
1476,20211110,2
1476,20211117,2
1476,20211124,2
1476,20211201,2
1476,20211208,2
1476,20211104,2
1476,20211111,2
1476,20211118,2
1476,20211125,2
1476,20211202,2
1476,20211209,2
1476,20211105,2
1476,20211112,2
1476,20211119,2
1476,20211126,2
1476,20211203,2
1476,20211210,2
1476,20210918,1
1476,20210925,1
1476,20211002,1
1476,20211009,1
1476,20211016,1
1476,20211023,1
1476,20210919,1
1476,20210926,1
1476,20211003,1
1476,20211010,1
1476,20211024,1
1477,20211105,2
1477,20211112,2
1477,20211119,2
1477,20211126,2
1477,20211203,2
1477,20211210,2
1477,20210918,1
1477,20211002,1
1477,20211009,1
1477,20211016,1
1477,20211023,1
1478,20210917,1
1478,20210924,1
1478,20211008,1
1478,20211015,1
1478,20211022,1
1478,20211029,1
1478,20210918,1
1478,20211002,1
1478,20211009,1
1478,20211016,1
1478,20211023,1
1479,20211025,1
1479,20211019,1
1479,20211026,1
1479,20211020,1
1479,20211027,1
1479,20211021,1
1479,20211028,1
1479,20211024,1
1480,20210920,1
1480,20210927,1
1480,20211004,1
1480,20211011,1
1480,20210921,1
1480,20210928,1
1480,20211005,1
1480,20211012,1
1480,20210922,1
1480,20210929,1
1480,20211006,1
1480,20211013,1
1480,20210916,1
1480,20210923,1
1480,20210930,1
1480,20211007,1
1480,20211014,1
1480,20210917,1
1480,20210924,1
1480,20211001,1
1480,20211008,1
1480,20210918,1
1480,20210925,1
1480,20211002,1
1480,20211009,1
1480,20210919,1
1480,20211003,1
1480,20211010,1
1481,20211018,1
1481,20210918,1
1481,20210925,1
1481,20211002,1
1481,20211009,1
1481,20211016,1
1481,20211023,1
1481,20211031,2
1481,20211107,2
1481,20211114,2
1481,20211121,2
1481,20211128,2
1481,20211205,2
1482,20210918,1
1482,20210925,1
1482,20211002,1
1482,20211009,1
1482,20211016,1
1482,20210919,1
1482,20211003,1
1482,20211010,1
1482,20211017,1
1483,20210920,1
1483,20211004,1
1483,20211011,1
1483,20211018,1
1483,20211025,1
1483,20210921,1
1483,20211005,1
1483,20211012,1
1483,20211019,1
1483,20211026,1
1483,20210922,1
1483,20211006,1
1483,20211013,1
1483,20211020,1
1483,20211027,1
1483,20210916,1
1483,20210923,1
1483,20211007,1
1483,20211014,1
1483,20211021,1
1483,20211028,1
1483,20210917,1
1483,20210924,1
1483,20211008,1
1483,20211015,1
1483,20211022,1
1483,20211029,1
1483,20210919,1
1483,20210926,1
1483,20211010,1
1483,20211017,1
1483,20211024,1
1484,20210920,1
1484,20210927,1
1484,20211011,1
1484,20211018,1
1484,20211025,1
1484,20210921,1
1484,20211005,1
1484,20211012,1
1484,20211019,1
1484,20211026,1
1484,20210922,1
1484,20211006,1
1484,20211013,1
1484,20211020,1
1484,20211027,1
1484,20210916,1
1484,20210923,1
1484,20211007,1
1484,20211014,1
1484,20211021,1
1484,20211028,1
1484,20210917,1
1484,20210924,1
1484,20211008,1
1484,20211015,1
1484,20211022,1
1484,20211029,1
1484,20210918,1
1484,20210925,1
1484,20211009,1
1484,20211016,1
1484,20211023,1
1484,20210919,1
1484,20210926,1
1484,20211010,1
1484,20211017,1
1484,20211024,1
1485,20210920,1
1485,20211004,1
1485,20211011,1
1485,20211018,1
1485,20211025,1
1485,20210921,1
1485,20211005,1
1485,20211012,1
1485,20211019,1
1485,20211026,1
1485,20210922,1
1485,20211006,1
1485,20211013,1
1485,20211020,1
1485,20211027,1
1485,20210916,1
1485,20210923,1
1485,20211007,1
1485,20211014,1
1485,20211021,1
1485,20211028,1
1485,20210917,1
1485,20210924,1
1485,20211008,1
1485,20211015,1
1485,20211022,1
1485,20211029,1
1485,20210918,1
1485,20210925,1
1485,20211009,1
1485,20211016,1
1485,20211023,1
1485,20210919,1
1485,20210926,1
1485,20211010,1
1485,20211017,1
1485,20211024,1
1486,20210920,1
1486,20211004,1
1486,20211011,1
1486,20211018,1
1486,20211025,1
1486,20210921,1
1486,20211005,1
1486,20211012,1
1486,20211019,1
1486,20211026,1
1486,20210922,1
1486,20211006,1
1486,20211013,1
1486,20211020,1
1486,20211027,1
1486,20210916,1
1486,20210923,1
1486,20211007,1
1486,20211014,1
1486,20211021,1
1486,20211028,1
1486,20210917,1
1486,20210924,1
1486,20211008,1
1486,20211015,1
1486,20211022,1
1486,20211029,1
1487,20210918,1
1487,20210925,1
1487,20211009,1
1487,20211016,1
1487,20211023,1
1487,20210919,1
1487,20210926,1
1487,20211010,1
1487,20211017,1
1487,20211024,1
1488,20210918,1
1488,20210925,1
1488,20211009,1
1488,20211016,1
1488,20211023,1
1489,20210919,1
1489,20210926,1
1489,20211010,1
1489,20211017,1
1489,20211024,1
